system:index,Address,Country,Crop_Type,EVI,Elevation,Formatted_address,Latitude,Location_Type,Longitude,NDVI,NDWI,Nitrogen_High,Nitrogen_Low,Nitrogen_Medium,Phosphorous_High,Phosphorous_Low,Phosphorous_Medium,Potassium_High,Potassium_Low,Potassium_Medium,Rainfall,Region,Status_geocode,Type,pH_Acidic,pH_Alkaline,pH_Neutral,.geo
0000000000000000010e,"Ranchi, Jharkhand",India,"Rice, Maize, Pulses, Oilseeds",0.987734621817506,642.0,"Ranchi, Jharkhand, India",23.3440997,APPROXIMATE,85.309562,0.3782958686351776,-0.4225844144821167,0.02,50.24,49.74,24.82,0.1,75.08,13.64,6.47,79.9,1137.0026021003723,Jharkhand,Ok,"locality, political",46.07,0.04,53.89,"{""type"":""Point"",""coordinates"":[85.309562,23.3440997]}"
00000000000000000111,"Simdega, Jharkhand",India,"rice, maize, wheat",0.8333741598031361,443.0,"Simdega, Jharkhand 835223, India",22.6133396,APPROXIMATE,84.5018278,0.3086920380592346,-0.3468378782272339,0.02,48.29,51.69,14.02,1.22,84.76,13.97,6.74,79.29,1102.7189230918884,Jharkhand,Ok,"locality, political",55.92,0.04,44.04,"{""type"":""Point"",""coordinates"":[84.5018278,22.613339599999996]}"
00000000000000000127,"Betul, Madhya Pradesh",India,"Soybean, wheat, gram",0.44375905845368946,645.0,"Betul, Madhya Pradesh 460001, India",21.9011601,APPROXIMATE,77.8960201,0.13868172466754913,-0.21270141005516052,0.02,95.88,4.09,21.88,8.95,69.17,28.69,1.06,70.25,1194.0121409893036,Madhya Pradesh,"2 found, use single geocode.","locality, political",0.53,0.78,98.69,"{""type"":""Point"",""coordinates"":[77.8960201,21.9011601]}"
00000000000000000141,"Panna, Madhya Pradesh",India,"Paddy, Wheat, Lentil (Masoor)",0.2633568548387097,405.0,"Panna, Madhya Pradesh 488001, India",24.7174633,APPROXIMATE,80.1814145,0.09830667823553085,-0.2011316865682602,0.02,28.15,71.83,2.56,0.45,96.98,4.06,0.68,95.26,856.824492931366,Madhya Pradesh,Ok,"locality, political",0.41,0.12,99.46,"{""type"":""Point"",""coordinates"":[80.1814145,24.7174633]}"
0000000000000000014b,"Shajapur, Madhya Pradesh",India,"Soybean, Wheat, Mustard",0.2548319849892731,453.0,"Shajapur, Madhya Pradesh 465001, India",23.4225728,APPROXIMATE,76.2871419,0.07583614438772202,-0.14081096649169922,0.02,88.68,11.3,61.74,2.85,35.41,0.76,15.37,83.86,1183.2345020771027,Madhya Pradesh,Ok,"locality, political",0.34,0.52,99.14,"{""type"":""Point"",""coordinates"":[76.2871419,23.4225728]}"
000000000000000001bf,"Nuapada, Odisha",India,"Paddy, Maize, Turmeric, Pulses",0.9002956677032208,345.0,"Nuapada, Odisha 766105, India",20.8060184,APPROXIMATE,82.5361393,0.40467435121536255,-0.45945900678634644,0.02,15.49,84.49,33.04,0.07,66.89,0.21,0.08,99.71,1564.7241804599762,Odisha,Ok,"locality, political",0.01,0.01,99.98,"{""type"":""Point"",""coordinates"":[82.5361393,20.8060184]}"
00000000000000000282,"Sambhal, Uttar Pradesh",India,"Sugarcane, Wheat, Mustard, Maize",0.4384641180415828,204.0,"Sambhal, Uttar Pradesh, India",28.5903614,APPROXIMATE,78.5717631,0.14308135211467743,-0.21767067909240723,0.02,99.8,0.18,30.92,22.44,46.63,0.07,9.74,90.19,1065.404717206955,Uttar Pradesh,Ok,"locality, political",0.03,0.03,99.93,"{""type"":""Point"",""coordinates"":[78.5717631,28.590361400000003]}"
0000000000000000028f,"Chamoli, Uttarakhand",India,"Mandua, Potato, Wheat, Barley",0.13629445136294452,4948.0,"Chamoli, Uttarakhand 246443, India",30.4554245,APPROXIMATE,79.8744836,-0.03333740308880806,0.040672119706869125,0.02,97.33,2.65,66.4,7.1,26.5,19.29,5.63,75.08,1234.9686431884766,Uttarakhand,Ok,"locality, political",0.12,0.12,99.75,"{""type"":""Point"",""coordinates"":[79.8744836,30.4554245]}"
00000000000000000000,Ahilya nagar,India,"Sugarcane, Bajra (Pearl Millet), Wheat, Cotton, Groundnut, Onion, soyabean,potato",0.20755305867665416,656.0,"Ahilya Nagar, Maharashtra, India",19.0948287,APPROXIMATE,74.7479789,0.06293706595897675,-0.1354166716337204,0.03,96.42,3.55,74.02,4.89,21.09,39.15,18.04,42.81,628.9416663646698,Maharashtra,Ok,"locality, political",0.11,3.87,96.02,"{""type"":""Point"",""coordinates"":[74.7479789,19.0948287]}"
00000000000000000003,"Chhatrapati Sambhaji Nagar, Maharashtra",India,"Cotton, Bajra (Pearl Millet), Wheat, Sugarcane, Maize, Soybean",0.2813763320449856,591.0,"Chhatrapati Sambhaji Nagar, Maharashtra, India",19.875754,APPROXIMATE,75.3393195,0.06595990806818008,-0.12210167199373245,0.03,98.07,1.91,61.51,7.57,30.92,73.23,1.91,24.86,874.3260201215744,Maharashtra,Ok,"locality, political",0.0,9.52,90.48,"{""type"":""Point"",""coordinates"":[75.3393195,19.875754]}"
00000000000000000026,"Anantapur, Andhra Pradesh",India,"Groundnut, Jowar, Bajra",0.2653927813163482,349.0,"Anantapur, Andhra Pradesh, India",14.6824455,APPROXIMATE,77.6017089,0.060033168643713,-0.11626168340444565,0.03,94.16,5.81,76.23,2.65,21.12,66.22,3.01,30.77,460.67244124412537,Andhra Pradesh,Ok,"locality, political",0.08,0.72,99.2,"{""type"":""Point"",""coordinates"":[77.6017089,14.682445499999996]}"
00000000000000000039,"Tirupati, Andhra Pradesh",India,"Paddy, Sugarcane, Groundnut",0.28314028314028317,155.0,"Tirupati, Andhra Pradesh, India",13.6287557,APPROXIMATE,79.4191795,0.07526881992816925,-0.13569802045822144,0.03,68.17,31.8,49.41,16.03,34.56,27.55,17.28,55.17,971.8866735696793,Andhra Pradesh,Ok,"locality, political",3.86,3.46,92.68,"{""type"":""Point"",""coordinates"":[79.4191795,13.628755700000001]}"
0000000000000000003b,"Vizianagaram, Andhra Pradesh",India,"Paddy, Groundnut, Pulses",0.3743393955934895,67.0,"Vizianagaram, Andhra Pradesh, India",18.1066576,APPROXIMATE,83.3955506,0.09225835651159286,-0.1519046276807785,0.03,93.49,6.48,64.75,4.2,31.05,78.92,1.04,20.04,1044.6893723011017,Andhra Pradesh,Ok,"locality, political",0.04,0.0,99.96,"{""type"":""Point"",""coordinates"":[83.3955506,18.106657599999995]}"
00000000000000000098,"Sitamarhi, Bihar",India,"Rice, Maize, Mustard",0.3176492127425851,70.0,"Sitamarhi, Bihar, India",26.5886976,APPROXIMATE,85.5012971,0.09418604522943497,-0.16775105893611908,0.03,82.04,17.93,93.15,0.12,6.73,7.26,1.52,91.23,1147.7345232963562,Bihar,Ok,"locality, political",0.47,0.5,99.04,"{""type"":""Point"",""coordinates"":[85.5012971,26.588697599999993]}"
000000000000000000cd,"Mehsana, Gujarat",India,"Mustard, Wheat, Cumin",0.28689870116519134,83.0,"Mehsana, Gujarat, India",23.5879607,APPROXIMATE,72.3693252,0.06366802752017975,-0.1222580149769783,0.03,97.92,2.06,43.75,14.77,41.49,21.06,16.85,62.1,852.6654332280159,Gujarat,Ok,"locality, political",0.31,7.52,92.17,"{""type"":""Point"",""coordinates"":[72.36932520000002,23.587960700000004]}"
000000000000000000d3,"Porbandar, Gujarat",India,"Groundnut, Bajra, Cotton",0.3493685246894622,8.0,"Porbandar, Gujarat, India",21.6416979,APPROXIMATE,69.6293059,0.1139240488409996,-0.19191202521324158,0.03,87.03,12.94,40.73,24.53,34.74,94.52,1.87,3.61,931.4768288731575,Gujarat,Ok,"locality, political",0.0,0.03,99.97,"{""type"":""Point"",""coordinates"":[69.62930590000002,21.6416979]}"
00000000000000000144,"Ratlam, Madhya Pradesh",India,"Soybean, Wheat, Garlic",0.3394743613306479,490.0,"Ratlam, Madhya Pradesh 457001, India",23.3315103,APPROXIMATE,75.0366677,0.10045937448740005,-0.1708250343799591,0.03,87.62,12.36,5.57,8.97,85.46,78.61,0.85,20.54,1273.9245836138725,Madhya Pradesh,Ok,"locality, political",0.09,0.63,99.27,"{""type"":""Point"",""coordinates"":[75.0366677,23.3315103]}"
00000000000000000151,"Ujjain, Madhya Pradesh",India,"Soybean, Wheat, Mustard",0.22884624456886143,496.0,"Ujjain, Madhya Pradesh, India",23.1764665,APPROXIMATE,75.7885163,0.062274567782878876,-0.12320774048566818,0.03,94.47,5.5,41.29,5.66,53.05,86.54,0.65,12.81,1131.4527018666267,Madhya Pradesh,Ok,"locality, political",0.15,0.26,99.59,"{""type"":""Point"",""coordinates"":[75.7885163,23.176466500000004]}"
000000000000000001a7,"Angul, Odisha",India,"Paddy, Mustard, Groundnut, Vegetables",0.9481717288432154,124.0,"Angul, Odisha, India",20.8404122,APPROXIMATE,85.1028982,0.18065142631530762,-0.22925710678100586,0.03,89.04,10.93,31.84,6.6,61.56,51.02,2.93,46.06,1286.7959365844727,Odisha,Ok,"locality, political",30.79,0.01,69.2,"{""type"":""Point"",""coordinates"":[85.1028982,20.8404122]}"
000000000000000001af,"Dhenkanal, Odisha",India,"Paddy, Mustard, Vegetables, Pulses",0.8826420378767672,91.0,"Dhenkanal, Odisha, India",20.6504753,APPROXIMATE,85.5981223,0.3176661431789398,-0.35848429799079895,0.03,99.26,0.71,32.51,19.7,47.79,41.26,5.2,53.53,1417.1711299419403,Odisha,Ok,"locality, political",37.73,0.01,62.26,"{""type"":""Point"",""coordinates"":[85.5981223,20.650475300000004]}"
000000000000000001df,"Dholpur, Rajasthan",India,"Mustard, Wheat, Bajra, Pulses",0.17716173817873523,176.0,"Dholpur, Rajasthan, India",26.6965521,APPROXIMATE,77.8907576,0.07019328325986862,-0.13751794397830963,0.03,99.67,0.3,97.23,0.08,2.68,46.5,0.2,53.3,699.5510170459747,Rajasthan,Ok,"locality, political",0.05,0.63,99.32,"{""type"":""Point"",""coordinates"":[77.8907576,26.696552100000005]}"
000000000000000001fa,"Coimbatore, Tamil Nadu",India,"Cotton, Sugarcane, Coconut, Maize",0.4263865700364676,432.0,"Coimbatore, Tamil Nadu, India",11.0168445,APPROXIMATE,76.9558321,0.10522181540727615,-0.16359901428222656,0.03,98.96,1.01,11.42,36.78,51.79,94.46,0.13,5.4,684.9397416114807,Tamil Nadu,Ok,"locality, political",0.12,9.03,90.86,"{""type"":""Point"",""coordinates"":[76.9558321,11.016844500000001]}"
000000000000000001fe,"Erode, Tamil Nadu",India,"Turmeric, Sugarcane, Banana, Groundnut",0.26275204455724765,177.0,"Erode, Tamil Nadu, India",11.3410364,APPROXIMATE,77.7171642,0.0624363012611866,-0.11877664923667908,0.03,99.61,0.35,0.65,20.75,78.6,84.79,0.24,14.97,1068.5293456166983,Tamil Nadu,Ok,"locality, political",1.13,2.13,96.74,"{""type"":""Point"",""coordinates"":[77.7171642,11.3410364]}"
00000000000000000200,"Kanchipuram, Tamil Nadu",India,"Paddy, Sugarcane, Groundnut, Pulses",0.16480060711909517,87.0,"Kanchipuram, Tamil Nadu 631501, India",12.8371787,APPROXIMATE,79.7041698,0.04714040458202362,-0.10557913035154343,0.03,99.7,0.27,24.79,19.8,55.41,25.03,3.1,71.87,1285.5208860635757,Tamil Nadu,Ok,"locality, political",2.54,0.41,97.06,"{""type"":""Point"",""coordinates"":[79.7041698,12.837178700000003]}"
00000000000000000207,"Namakkal, Tamil Nadu",India,"Tapioca, Turmeric, Groundnut, Vegetables",0.28202328966521106,200.0,"Namakkal, Tamil Nadu, India",11.2193848,APPROXIMATE,78.1678418,0.07231920212507248,-0.1292758733034134,0.03,99.56,0.4,46.33,20.42,33.25,82.82,2.49,14.69,1080.6691505908966,Tamil Nadu,Ok,"locality, political",2.99,19.53,77.48,"{""type"":""Point"",""coordinates"":[78.1678418,11.219384800000002]}"
0000000000000000020c,"Salem, Tamil Nadu",India,"Tapioca, Turmeric, Cotton, Groundnut",0.40043816942551114,284.0,"Salem, Tamil Nadu, India",11.664324760437012,APPROXIMATE,78.1460142,0.10216529667377472,-0.1743060052394867,0.03,99.59,0.38,21.64,33.69,44.66,58.06,3.56,38.39,1298.4981167316437,Tamil Nadu,Ok,"locality, political",0.16,6.69,93.15,"{""type"":""Point"",""coordinates"":[78.1460142,11.66432476043701]}"
0000000000000000020f,"Thanjavur, Tamil Nadu",India,"Paddy, Sugarcane, Coconut, Banana",0.06122800965850293,60.0,"Thanjavur, Tamil Nadu, India",10.787718772888184,APPROXIMATE,79.1384288,0.029835736379027367,-0.11016649007797241,0.03,99.2,0.77,27.57,38.6,33.83,32.22,20.42,47.36,1298.3715766072273,Tamil Nadu,Ok,"locality, political",1.02,1.85,97.13,"{""type"":""Point"",""coordinates"":[79.1384288,10.787718772888185]}"
00000000000000000215,"Tiruvallur, Tamil Nadu",India,"Paddy, Sugarcane, Groundnut, Vegetables",0.09148084619782733,47.0,"Tiruvallur, Tamil Nadu 602003, India",13.1226901,APPROXIMATE,79.911769,0.044386424124240875,-0.10941475629806519,0.03,99.7,0.26,51.69,7.01,41.31,36.96,11.01,52.03,1503.756834745407,Tamil Nadu,Ok,"locality, political",0.46,5.32,94.21,"{""type"":""Point"",""coordinates"":[79.91176900000002,13.122690099999998]}"
00000000000000000217,"Tiruvarur, Tamil Nadu",India,"Paddy, Sugarcane, Coconut, Banana",0.31192900026102843,13.0,"Thiruvarur, Tamil Nadu, India",10.7661312,APPROXIMATE,79.6343691,0.09816142171621323,-0.16380448639392853,0.03,98.55,1.42,38.68,20.85,40.47,10.48,27.03,62.5,1781.1328752040863,Tamil Nadu,Ok,"locality, political",1.43,1.22,97.34,"{""type"":""Point"",""coordinates"":[79.6343691,10.7661312]}"
00000000000000000270,"Lakhimpur Kheri, Uttar Pradesh",India,"Sugarcane, Paddy, Wheat, Mustard",0.27519425139793985,153.0,"Lakhimpur, Uttar Pradesh, India",27.9462395,APPROXIMATE,80.7787163,0.08966720849275589,-0.174085333943367,0.03,89.82,10.15,11.78,43.4,44.82,65.7,0.28,34.02,1121.5603594779968,Uttar Pradesh,"2 found, use single geocode.","locality, political",0.0,0.22,99.78,"{""type"":""Point"",""coordinates"":[80.7787163,27.9462395]}"
00000000000000000271,"Lalitpur, Uttar Pradesh",India,"Wheat, Gram, Mustard, Bajra, Groundnut",0.5569496723825457,357.0,"Lalitpur, Uttar Pradesh 284403, India",24.6911707,APPROXIMATE,78.4138183,0.2162085622549057,-0.2914009392261505,0.03,91.18,8.8,8.14,30.91,60.95,59.04,6.48,34.49,829.3700216859579,Uttar Pradesh,Ok,"locality, political",0.01,0.09,99.9,"{""type"":""Point"",""coordinates"":[78.4138183,24.6911707]}"
00000000000000000008,"Dhule, Maharashtra",India,"Cotton, Bajra (Pearl Millet), Wheat, Groundnut, Onion",0.3498941545773686,264.0,"Dhule, Maharashtra, India",20.9042201,APPROXIMATE,74.7748979,0.13127002120018005,-0.21202445030212402,0.04,98.45,1.51,9.83,3.06,87.1,97.59,0.19,2.22,726.8609286881983,Maharashtra,Ok,"locality, political",0.02,0.06,99.93,"{""type"":""Point"",""coordinates"":[74.7748979,20.9042201]}"
00000000000000000009,"Gadchiroli, Maharashtra",India,"Rice, Linseed, Mustard, Tur (Pigeon Pea)",1.6538372077531327,204.0,"Gadchiroli, Maharashtra 442605, India",20.184871,APPROXIMATE,79.9947956,0.5727132558822632,-0.5719805955886841,0.04,99.26,0.7,4.08,33.59,62.33,2.81,7.66,89.53,1422.4635305404663,Maharashtra,Ok,"locality, political",3.0,0.35,96.65,"{""type"":""Point"",""coordinates"":[79.9947956,20.184871]}"
00000000000000000012,"Nagpur, Maharashtra",India,"Cotton, Soybean, Jowar (Sorghum), Wheat, Tur (Pigeon Pea), Oranges",0.35841266967248014,310.0,"Nagpur, Maharashtra, India",21.1458004,APPROXIMATE,79.0881546,0.07062958180904388,-0.12431179732084274,0.04,96.14,3.82,8.12,24.42,67.46,90.41,0.25,9.34,1328.2605817317963,Maharashtra,Ok,"locality, political",0.04,3.0,96.96,"{""type"":""Point"",""coordinates"":[79.0881546,21.1458004]}"
0000000000000000007f,"Buxar, Bihar",India,"Wheat, Rice, Pulses",0.29894814541428305,70.0,"Buxar, Bihar, India",25.5647103,APPROXIMATE,83.9777482,0.09928151220083237,-0.1700982004404068,0.04,93.35,6.61,98.66,0.22,1.12,24.39,0.63,74.98,798.4370247125626,Bihar,Ok,"locality, political",0.08,0.09,99.84,"{""type"":""Point"",""coordinates"":[83.9777482,25.56471030000001]}"
000000000000000000a9,"Jashpur, Chhattisgarh",India,"Paddy, Maize, Turmeric",0.4439705924980569,781.0,"Jashpur Nagar, Chhattisgarh 496331, India",22.8759331,APPROXIMATE,84.1381159,0.209788516163826,-0.3189098834991455,0.04,49.54,50.42,0.03,89.93,10.04,80.49,1.24,18.26,1139.838350534439,Chhattisgarh,Ok,"locality, political",21.82,0.0,78.18,"{""type"":""Point"",""coordinates"":[84.1381159,22.8759331]}"
000000000000000000af,"Mahasamund, Chhattisgarh",India,"Paddy, Mustard, Gram",0.3332651809445921,301.0,"Mahasamund, Chhattisgarh 493445, India",21.1124067,APPROXIMATE,82.095962,0.11014312505722046,-0.1984599232673645,0.04,92.22,7.74,0.7,6.9,92.4,43.25,0.23,56.52,1473.796246290207,Chhattisgarh,Ok,"locality, political",7.93,0.11,91.96,"{""type"":""Point"",""coordinates"":[82.09596200000001,21.1124067]}"
000000000000000000b5,"Sukma, Chhattisgarh",India,"Paddy, Maize, Minor millets",0.5570530098831985,212.0,"Sukma, Chhattisgarh 494111, India",18.3909118,APPROXIMATE,81.6588003,0.162652388215065,-0.1870850920677185,0.04,96.42,3.54,3.19,5.68,91.13,6.19,1.25,92.57,1280.0888574123383,Chhattisgarh,Ok,"locality, political",3.0,0.08,96.92,"{""type"":""Point"",""coordinates"":[81.6588003,18.390911800000005]}"
0000000000000000012a,"Burhanpur, Madhya Pradesh",India,"Cotton, banana, sugarcane",0.3370733458271838,249.0,"Burhanpur, Madhya Pradesh 450331, India",21.3145021,APPROXIMATE,76.2180095,0.10983258485794067,-0.1908876597881317,0.04,89.83,10.13,0.73,6.6,92.68,55.21,2.01,42.78,941.3022055625916,Madhya Pradesh,Ok,"locality, political",0.0,0.05,99.95,"{""type"":""Point"",""coordinates"":[76.2180095,21.3145021]}"
00000000000000000147,"Satna, Madhya Pradesh",India,"Wheat, Paddy, Lentils",0.5583180196735488,325.0,"Satna, Madhya Pradesh, India",24.6005075,APPROXIMATE,80.8322428,0.24192364513874054,-0.3268176317214966,0.04,72.11,27.85,92.21,2.56,5.23,79.26,0.45,20.29,829.2472383975983,Madhya Pradesh,Ok,"locality, political",0.04,1.67,98.29,"{""type"":""Point"",""coordinates"":[80.8322428,24.600507499999996]}"
00000000000000000156,"Belagavi, Karnataka",India,"Sugarcane, Maize, Soybean",0.16566522298713987,776.0,"Belagavi, Karnataka, India",15.8496953,APPROXIMATE,74.4976741,0.12427902966737747,-0.40370258688926697,0.04,91.24,8.72,36.89,34.84,28.26,34.88,32.95,32.17,967.9172842502594,Karnataka,Ok,"locality, political",1.93,20.98,77.09,"{""type"":""Point"",""coordinates"":[74.4976741,15.849695299999999]}"
00000000000000000161,"Gadag, Karnataka",India,"Groundnut, Bengal Gram, Sunflower",1.0700876095118899,660.0,"Gadag-Betageri, Gadag-Betigeri, Karnataka, India",15.4315406,APPROXIMATE,75.6355149,0.46859365701675415,-0.5264527201652527,0.04,2.21,97.75,10.01,0.07,89.91,40.8,0.01,59.19,491.58720886707306,Karnataka,Ok,"locality, political",0.1,0.11,99.79,"{""type"":""Point"",""coordinates"":[75.6355149,15.431540599999996]}"
0000000000000000016b,"Ramanagara, Karnataka",India,"Ragi, Vegetables, Sericulture",0.2885317750182615,690.0,"Ramanagara, Karnataka 562159, India",12.7208614,APPROXIMATE,77.2798963,0.09900990128517151,-0.17884516716003418,0.04,21.38,78.58,75.32,5.83,18.84,13.23,26.21,60.57,779.0998170375824,Karnataka,Ok,"locality, political",13.24,0.09,86.67,"{""type"":""Point"",""coordinates"":[77.2798963,12.7208614]}"
000000000000000001a9,"Balasore, Odisha",India,"Paddy, Jute, Groundnut, Vegetables",0.6424275560415528,23.0,"Balasore, Odisha, India",21.4933578,APPROXIMATE,86.9134794,0.22100955247879028,-0.2886529564857483,0.04,98.53,1.44,20.37,37.37,42.26,7.12,21.35,71.53,1659.7592298984528,Odisha,Ok,"locality, political",24.32,0.07,75.61,"{""type"":""Point"",""coordinates"":[86.9134794,21.493357799999995]}"
00000000000000000205,"Mayiladuthurai, Tamil Nadu",India,"Paddy, Sugarcane, Coconut, Banana",-0.26635433293644795,17.0,"Mayiladuthurai, Tamil Nadu 609001, India",11.1017705,APPROXIMATE,79.6525686,0.08760154992341995,-0.12480472028255463,0.04,98.84,1.12,48.65,17.07,34.27,39.59,8.68,51.73,1606.086479961872,Tamil Nadu,Ok,"locality, political",0.0,0.46,99.54,"{""type"":""Point"",""coordinates"":[79.6525686,11.1017705]}"
00000000000000000007,"Chandrapur, Maharashtra",India,"Rice, Cotton, Soybean, Jowar (Sorghum), Tur (Pigeon Pea)",0.32720144752714114,197.0,"Chandrapur, Maharashtra, India",19.9615398,APPROXIMATE,79.2961468,0.09365558624267578,-0.15212208032608032,0.05,90.82,9.13,9.6,17.12,73.28,19.99,0.44,79.57,1440.8433185815811,Maharashtra,Ok,"locality, political",0.33,0.5,99.17,"{""type"":""Point"",""coordinates"":[79.2961468,19.9615398]}"
00000000000000000019,"Pune, Maharashtra",India,"Sugarcane, Jowar (Sorghum), Bajra (Pearl Millet), Wheat, Rice, Vegetables",0.7757588862552368,560.0,"Pune, Maharashtra, India",18.5204303,APPROXIMATE,73.8567437,0.209828183054924,-0.26171162724494934,0.05,89.41,10.54,24.12,8.68,67.2,67.81,1.44,30.75,701.1856701374054,Maharashtra,Ok,"locality, political",0.19,0.86,98.95,"{""type"":""Point"",""coordinates"":[73.8567437,18.5204303]}"
00000000000000000029,"Chittoor, Andhra Pradesh",India,"Groundnut, Sugarcane, Tomato",0.3355501813784764,313.0,"Chittoor, Andhra Pradesh, India",13.21717643737793,APPROXIMATE,79.1003289,0.08602150529623032,-0.14378291368484497,0.05,66.38,33.57,47.7,16.11,36.19,30.03,17.72,52.25,1286.384067773819,Andhra Pradesh,Ok,"locality, political",0.5,4.49,95.01,"{""type"":""Point"",""coordinates"":[79.1003289,13.217176437377928]}"
00000000000000000086,"Katihar, Bihar",India,"Jute, Banana, Rice",0.6554919910656608,36.0,"Katihar, Bihar, India",25.5540648,APPROXIMATE,87.5591073,0.1800241619348526,-0.23476848006248474,0.05,35.3,64.65,72.76,0.04,27.2,27.95,0.29,71.75,1625.6550335884094,Bihar,Ok,"locality, political",33.02,0.05,66.94,"{""type"":""Point"",""coordinates"":[87.5591073,25.5540648]}"
00000000000000000094,"Samastipur, Bihar",India,"Wheat, Maize, Sugarcane",-1.684487567936812,50.0,"Samastipur, Bihar 848101, India",25.8560271,APPROXIMATE,85.7868233,0.2827758491039276,-0.2785046100616455,0.05,99.41,0.54,80.54,0.19,19.27,6.23,0.51,93.26,1066.207798242569,Bihar,Ok,"locality, political",0.03,0.41,99.56,"{""type"":""Point"",""coordinates"":[85.7868233,25.8560271]}"
000000000000000000d4,"Rajkot, Gujarat",India,"Groundnut, Cotton, Bajra",0.3012804418779814,127.0,"Rajkot, Gujarat, India",22.3038945,APPROXIMATE,70.8021599,0.11134789884090424,-0.18890449404716492,0.05,85.07,14.87,97.18,0.06,2.76,79.87,0.51,19.61,873.6650607585907,Gujarat,Ok,"locality, political",7.37,0.84,91.79,"{""type"":""Point"",""coordinates"":[70.8021599,22.3038945]}"
000000000000000000da,"Valsad, Gujarat",India,"Rice, Cashew, Banana",0.8587817094845694,17.0,"Valsad, Gujarat, India",20.5992349,APPROXIMATE,72.9342451,0.18633729219436646,-0.2225138545036316,0.05,59.82,40.13,87.42,0.02,12.56,46.66,2.53,50.81,2132.2405470609665,Gujarat,Ok,"locality, political",0.66,0.26,99.08,"{""type"":""Point"",""coordinates"":[72.9342451,20.5992349]}"
00000000000000000122,"Alirajpur, Madhya Pradesh",India,"maize, wheat, gram",0.8417809860286833,285.0,"Alirajpur, Madhya Pradesh 457887, India",22.3059709,APPROXIMATE,74.3558148,0.26390203833580017,-0.31566059589385986,0.05,50.25,49.7,44.35,0.22,55.43,6.61,1.39,92.0,1033.3414511680603,Madhya Pradesh,Ok,"locality, political",11.6,1.8,86.6,"{""type"":""Point"",""coordinates"":[74.3558148,22.3059709]}"
00000000000000000130,"Dhar, Madhya Pradesh",India,"Cotton, soybean, and maize",0.521190266971773,566.0,"Dhar, Madhya Pradesh 454001, India",22.5980549,APPROXIMATE,75.3039628,0.17821143567562103,-0.2554280161857605,0.05,13.99,85.95,11.16,6.96,81.88,22.87,4.96,72.17,1296.7513442635536,Madhya Pradesh,Ok,"locality, political",0.13,0.05,99.82,"{""type"":""Point"",""coordinates"":[75.3039628,22.5980549]}"
00000000000000000137,"Jhabua, Madhya Pradesh",India,"Maize, soybean, and wheat",0.5851883295650089,327.0,"Jhabua, Madhya Pradesh 457661, India",22.769666,APPROXIMATE,74.5920921,0.12464996427297592,-0.19561637938022614,0.05,50.81,49.14,12.95,6.79,80.25,13.05,5.86,81.09,1163.709400653839,Madhya Pradesh,Ok,"locality, political",0.06,0.02,99.92,"{""type"":""Point"",""coordinates"":[74.5920921,22.769665999999997]}"
000000000000000001b2,"Jagatsinghpur, Odisha",India,"Paddy, Mustard, Green gram, Vegetables",0.8024691358024691,16.0,"Jagatsinghpur, Odisha, India",20.2548998,APPROXIMATE,86.1706221,0.29453375935554504,-0.35224002599716187,0.05,99.34,0.61,87.83,0.66,11.51,6.43,26.41,67.16,1404.2739324569702,Odisha,Ok,"locality, political",55.92,0.01,44.07,"{""type"":""Point"",""coordinates"":[86.1706221,20.2548998]}"
000000000000000001b4,"Jharsuguda, Odisha",India,"Paddy, Maize, Pulses, Groundnut",1.0408167445549987,223.0,"Jharsuguda, Odisha, India",21.8554375,APPROXIMATE,84.0061661,0.3846357762813568,-0.4217333197593689,0.05,91.86,8.09,73.24,9.39,17.37,71.99,1.14,26.86,1369.7832386493683,Odisha,Ok,"locality, political",83.29,0.05,16.66,"{""type"":""Point"",""coordinates"":[84.0061661,21.8554375]}"
00000000000000000248,"Ayodhya, Uttar Pradesh",India,"Paddy, Wheat, Mustard, Pulses",0.372611159128013,100.0,"Ayodhya, Uttar Pradesh, India",26.7921605,APPROXIMATE,82.1997954,0.14622344076633453,-0.25496581196784973,0.05,99.03,0.93,1.51,48.55,49.94,0.5,21.86,77.64,953.3268985748291,Uttar Pradesh,Ok,"locality, political",0.09,0.09,99.82,"{""type"":""Point"",""coordinates"":[82.1997954,26.7921605]}"
0000000000000000025f,"Ghaziabad, Uttar Pradesh",India,"Sugarcane, Wheat, Mustard, Potato",1.1846513170623845,219.0,"Ghaziabad, Uttar Pradesh, India",28.6691565,APPROXIMATE,77.4537578,0.41985103487968445,-0.43687841296195984,0.05,68.0,31.95,9.88,30.58,59.55,1.4,5.58,93.03,924.0443412065506,Uttar Pradesh,Ok,"locality, political",0.0,0.0,100.0,"{""type"":""Point"",""coordinates"":[77.4537578,28.669156500000003]}"
0000000000000000029b,"Bankura, West Bengal",India,"Paddy, Potato, Mustard, Pulses",0.3512022118067323,90.0,"Bankura, West Bengal, India",23.2312686,APPROXIMATE,87.0783875,0.12180570513010025,-0.20225287973880768,0.05,24.18,75.76,70.66,7.87,21.47,50.42,10.64,38.95,1155.4641620516777,West Bengal,Ok,"locality, political",16.12,0.03,83.85,"{""type"":""Point"",""coordinates"":[87.0783875,23.231268599999996]}"
